GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Total Population 18+,White 18+ (NH),Black 18+ (NH),Hispanic 18+,Asian and Pacific Islander 18+ (NH),Native American 18+ (NH),Other 18+ (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote,Avg Dem Vote,Avg Rep Vote
42077120,0,ALLENTOWN WD 08 DIST 02,Lehigh,1816,373,222,1163,15,5,38,1187,324,141,689,12,5,16,492,427,58,389,96
42077130,0,ALLENTOWN WD 08 DIST 03,Lehigh,2760,495,316,1871,28,12,38,1740,419,189,1082,22,10,18,607,504,98,471,131
42077140,0,ALLENTOWN WD 08 DIST 04,Lehigh,2792,1283,245,1159,36,4,65,2131,1170,161,731,34,3,32,801,591,191,539,243
42077150,0,ALLENTOWN WD 08 DIST 05,Lehigh,1258,306,125,775,29,1,22,844,266,73,471,25,0,9,364,270,90,250,110
42077160,0,ALLENTOWN WD 08 DIST 06,Lehigh,2074,348,215,1452,11,1,47,1328,283,124,888,7,0,26,592,493,96,428,161
42077170,0,ALLENTOWN WD 08 DIST 07,Lehigh,1605,972,126,428,39,1,39,1270,869,85,267,34,1,14,678,415,250,405,260
42077180,0,ALLENTOWN WD 09,Lehigh,4104,860,679,2406,79,18,62,2985,790,505,1606,45,13,26,727,617,108,572,153
42077190,0,ALLENTOWN WD 10 DIST 01,Lehigh,3249,629,406,2043,72,7,92,2141,514,256,1280,51,4,36,794,690,102,656,136
420771240,0,UPPER MACUNGIE TWP DIST 03,Lehigh,2512,2174,28,122,149,0,39,1877,1670,22,68,104,0,13,1336,658,664,579,743
420771250,0,UPPER MACUNGIE TWP DIST 04,Lehigh,6507,5075,286,402,621,14,109,4858,3963,186,243,407,8,51,2188,1154,1013,1045,1122
420771260,0,UPPER MILFORD TWP DIST EASTERN,Lehigh,3754,3551,14,110,45,5,29,3015,2881,11,71,31,3,18,2129,1005,1096,936,1165
420771270,0,UPPER MILFORD TWP DIST WESTERN,Lehigh,3538,3387,10,58,48,1,34,2806,2715,5,33,31,1,21,1847,884,945,800,1029
420771280,0,UPPER SAUCON TWP DIST 01,Lehigh,2395,2196,49,59,70,3,18,1906,1770,40,42,44,1,9,1379,652,714,632,734
42077200,0,ALLENTOWN WD 10 DIST 03,Lehigh,2409,432,212,1642,56,11,56,1571,380,131,985,44,7,24,650,547,95,503,139
42077210,0,ALLENTOWN WD 10 DIST 04,Lehigh,2481,520,266,1603,18,9,65,1579,422,151,967,14,2,23,594,505,83,475,113
42077220,0,ALLENTOWN WD 11 DIST 01,Lehigh,1795,484,248,990,31,0,42,1235,416,160,618,25,0,16,507,405,98,364,139
42077230,0,ALLENTOWN WD 11 DIST 02,Lehigh,2115,502,320,1233,17,4,39,1452,441,217,762,12,4,16,610,517,84,456,145
42077240,0,ALLENTOWN WD 11 DIST 03,Lehigh,1571,688,205,617,16,6,39,1172,620,134,379,11,4,24,581,431,144,386,189
42077250,0,ALLENTOWN WD 11 DIST 04,Lehigh,3699,3041,159,378,42,3,76,3451,2968,125,254,42,3,59,1352,986,356,904,438
42077260,0,ALLENTOWN WD 11 DIST 05,Lehigh,1308,916,77,274,19,7,15,1070,788,63,185,15,7,12,604,383,197,354,226
42077270,0,ALLENTOWN WD 11 DIST 06,Lehigh,1959,1493,107,295,20,6,38,1574,1293,74,173,14,4,16,976,586,366,549,403
42077280,0,ALLENTOWN WD 11 DIST 07,Lehigh,1245,939,72,175,23,0,36,1000,808,51,105,17,0,19,670,419,243,390,272
42077290,0,ALLENTOWN WD 12 DIST 01,Lehigh,2119,883,240,889,56,1,50,1590,788,178,556,43,1,24,697,542,148,483,207
42077300,0,ALLENTOWN WD 12 DIST 02,Lehigh,2699,1102,248,1235,65,6,43,1933,911,188,762,54,3,15,875,641,219,587,273
42077310,0,ALLENTOWN WD 12 DIST 03,Lehigh,1306,955,51,264,23,1,12,1064,836,34,168,20,1,5,630,407,214,394,227
420771290,0,UPPER SAUCON TWP DIST 02,Lehigh,2470,2208,29,96,106,0,31,1908,1735,27,61,75,0,10,1152,558,575,525,608
420771300,0,UPPER SAUCON TWP DIST 03,Lehigh,4441,4120,38,102,136,3,42,3250,3062,22,57,91,3,15,2403,1116,1276,1014,1378
420771310,0,UPPER SAUCON TWP DIST 04,Lehigh,5502,4978,60,209,188,4,63,4311,3986,49,117,124,4,31,2318,1061,1231,974,1318
420771320,0,WASHINGTON TWP DIST EASTERN,Lehigh,1281,1249,9,16,2,0,5,1027,1011,4,7,2,0,3,554,273,267,261,279
420771330,0,WASHINGTON TWP DIST SOUTHERN,Lehigh,4135,3979,9,93,16,14,24,3336,3247,8,58,6,6,11,1999,921,1045,904,1062
420771340,0,WASHINGTON TWP DIST WESTERN,Lehigh,1208,1189,0,12,6,0,1,969,958,0,7,4,0,0,504,238,262,218,282
420771350,0,WEISENBERG TWP Voting District,Lehigh,4923,4709,22,119,32,6,35,3732,3597,16,74,26,4,15,2573,934,1606,911,1629
420771360,0,WHITEHALL TWP DIST 01,Lehigh,3313,2013,372,507,333,4,84,2578,1707,272,316,235,3,45,1334,843,481,789,535
42077320,0,ALLENTOWN WD 12 DIST 04,Lehigh,1308,975,70,209,32,1,21,1118,884,51,143,27,1,12,691,401,281,387,295
42077330,0,ALLENTOWN WD 12 DIST 05,Lehigh,1937,940,180,723,48,2,44,1501,829,136,471,40,2,23,728,532,183,480,235
42077340,0,ALLENTOWN WD 13 DIST 01,Lehigh,1943,721,193,929,46,3,51,1408,649,128,566,36,2,27,611,460,140,416,184
42077350,0,ALLENTOWN WD 13 DIST 02,Lehigh,1607,671,161,674,39,13,49,1175,611,102,400,37,8,17,572,398,165,368,195
42077360,0,ALLENTOWN WD 13 DIST 03,Lehigh,1927,655,232,922,48,6,64,1410,570,164,599,40,4,33,623,441,172,404,209
42077370,0,ALLENTOWN WD 13 DIST 04,Lehigh,1347,666,116,508,15,1,41,1024,592,86,313,10,1,22,494,335,144,302,177
42077380,0,ALLENTOWN WD 14 DIST 01,Lehigh,2774,1065,252,1347,41,5,64,1962,895,183,829,32,2,21,935,729,197,646,280
42077390,0,ALLENTOWN WD 14 DIST 02,Lehigh,3224,1004,350,1736,56,2,76,2239,855,246,1054,44,2,38,945,744,191,693,242
42077400,0,ALLENTOWN WD 15 DIST 01,Lehigh,1942,1165,126,547,49,4,51,1520,995,77,377,37,3,31,816,586,222,556,252
42077410,0,ALLENTOWN WD 15 DIST 02,Lehigh,2870,1671,218,891,22,6,62,2158,1437,149,523,17,5,27,969,691,264,639,316
420771370,0,WHITEHALL TWP DIST 02,Lehigh,984,787,33,133,13,0,18,801,680,24,75,11,0,11,503,287,204,293,198
420771380,0,WHITEHALL TWP DIST 03,Lehigh,2456,1260,370,666,81,12,67,1810,1033,256,410,64,10,37,779,552,214,530,236
420771390,0,WHITEHALL TWP DIST 04,Lehigh,1963,1644,45,203,34,1,36,1558,1363,35,118,27,1,14,845,502,328,486,344
420771400,0,WHITEHALL TWP DIST 05,Lehigh,1227,1056,28,99,33,1,10,1030,925,24,54,20,1,6,501,295,198,298,195
420771410,0,WHITEHALL TWP DIST 06,Lehigh,1960,1688,55,139,43,2,33,1558,1395,37,84,27,2,13,793,495,282,470,307
420771420,0,WHITEHALL TWP DIST 07,Lehigh,2800,2432,41,143,136,1,47,2273,2024,29,98,94,1,27,1372,698,665,702,661
42077420,0,ALLENTOWN WD 15 DIST 03,Lehigh,2334,1428,152,594,83,2,75,1894,1263,120,405,63,2,41,991,643,332,592,383
42077430,0,ALLENTOWN WD 15 DIST 04,Lehigh,2011,1096,161,632,61,0,61,1602,966,109,440,50,0,37,716,516,186,470,232
42077440,0,ALLENTOWN WD 16 DIST 01,Lehigh,2325,979,206,1019,93,6,22,1742,870,150,634,70,4,14,798,593,197,538,252
42077450,0,ALLENTOWN WD 16 DIST 02,Lehigh,3741,1422,263,1919,80,5,52,2495,1229,159,1018,64,4,21,1198,849,338,794,393
42077460,0,ALLENTOWN WD 17 DIST 01,Lehigh,1334,974,91,205,40,0,24,1060,829,63,128,31,0,9,662,406,249,396,259
42077470,0,ALLENTOWN WD 17 DIST 02,Lehigh,1210,1020,45,102,12,1,30,1028,898,30,74,11,1,14,747,446,291,426,311
42077480,0,ALLENTOWN WD 17 DIST 03,Lehigh,1079,953,16,79,22,0,9,908,813,16,56,17,0,6,746,409,330,382,357
42077490,0,ALLENTOWN WD 17 DIST 04,Lehigh,3532,2748,130,198,400,3,53,2870,2325,95,131,288,2,29,1930,1114,806,1013,907
42077500,0,ALLENTOWN WD 18 DIST 01,Lehigh,1219,935,65,185,18,0,16,1027,836,48,120,16,0,7,710,429,272,421,280
420771430,0,WHITEHALL TWP DIST 08,Lehigh,2479,2275,35,134,15,1,19,2016,1890,24,79,10,1,12,1245,680,540,694,526
420771440,0,WHITEHALL TWP DIST 09,Lehigh,2029,1698,82,179,49,3,18,1578,1371,52,109,35,2,9,980,574,393,570,397
420771450,0,WHITEHALL TWP DIST 10,Lehigh,2532,2320,33,97,43,1,38,1933,1797,26,61,28,1,20,1277,655,604,656,603
420771460,0,WHITEHALL TWP DIST 11,Lehigh,2162,1891,52,140,48,1,30,1706,1546,35,78,33,1,13,977,549,407,563,393
420771470,0,WHITEHALL TWP DIST 12,Lehigh,2833,1824,235,412,273,3,86,2190,1516,156,278,201,2,37,1167,702,450,699,453
42077510,0,ALLENTOWN WD 18 DIST 02,Lehigh,1944,1613,95,167,39,1,29,1729,1482,67,127,30,1,22,919,527,378,500,405
42077520,0,ALLENTOWN WD 19 DIST 01,Lehigh,1277,795,60,358,41,0,23,1034,718,36,242,32,0,6,546,340,194,346,188
42077530,0,ALLENTOWN WD 19 DIST 02,Lehigh,2962,942,262,1626,83,1,48,2046,799,179,978,64,1,25,919,660,246,603,303
42077540,0,ALLENTOWN WD 19 DIST 03,Lehigh,1157,769,63,290,29,0,6,936,682,42,185,22,0,5,575,329,240,332,237
42077550,0,ALLENTOWN WD 19 DIST 04,Lehigh,2577,823,227,1454,45,2,26,1838,737,165,882,41,2,11,682,494,184,462,216
42077560,0,ALLENTOWN WD 19 DIST 05,Lehigh,1970,1204,132,528,70,7,29,1576,1076,98,331,57,5,9,773,459,301,438,322
42077570,0,ALLENTOWN WD 19 DIST 06,Lehigh,3471,1828,399,1057,102,2,83,2702,1590,300,683,89,2,38,1109,748,340,692,396
42077580,0,BETHLEHEM WD 10,Lehigh,1663,1068,105,402,30,3,55,1257,901,61,247,20,3,25,709,538,163,498,203
42077590,0,BETHLEHEM WD 11,Lehigh,1217,882,62,233,17,1,22,948,740,40,147,11,0,10,521,362,150,349,163
42077600,0,BETHLEHEM WD 12 DIST 01,Lehigh,1135,834,34,204,35,3,25,885,696,22,129,25,2,11,538,373,154,353,174
42077610,0,BETHLEHEM WD 12 DIST 02,Lehigh,1146,928,39,139,17,2,21,879,741,23,85,16,2,12,626,415,200,398,217
42077620,0,BETHLEHEM WD 13 DIST 01,Lehigh,2522,1455,165,788,32,0,82,1867,1233,110,449,29,0,46,999,683,303,651,335
42077630,0,BETHLEHEM WD 13 DIST 02,Lehigh,1684,1367,66,217,6,6,22,1371,1168,48,133,5,4,13,768,468,280,470,278
42077640,0,BETHLEHEM WD 13 DIST 03,Lehigh,1803,1442,82,167,84,1,27,1551,1285,71,119,60,1,15,809,456,344,441,359
42077650,0,BETHLEHEM WD 13 DIST 04,Lehigh,1768,1513,33,184,22,0,16,1431,1277,21,108,19,0,6,985,574,404,553,425
42077660,0,BETHLEHEM WD 13 DIST 05,Lehigh,1371,1120,47,168,18,4,14,1114,947,38,110,12,1,6,759,500,244,463,281
42077670,0,BETHLEHEM WD 13 DIST 06,Lehigh,1251,1059,45,113,18,0,16,1041,918,29,69,16,0,9,634,364,264,359,269
42077680,0,BETHLEHEM WD 13 DIST 07,Lehigh,1783,1365,103,153,118,5,39,1527,1225,79,110,91,3,19,780,468,301,463,306
42077690,0,BETHLEHEM WD 13 DIST 08,Lehigh,2000,1670,62,204,46,0,18,1797,1535,50,172,31,0,9,700,425,258,431,252
42077700,0,CATASAUQU DIST 01,Lehigh,2494,2047,83,272,14,1,77,1895,1660,49,139,13,1,33,931,552,358,540,370
42077710,0,CATASAUQU DIST 02,Lehigh,1859,1578,45,178,12,3,43,1451,1284,29,105,11,2,20,881,517,349,478,388
42077720,0,CATASAUQU DIST 03,Lehigh,2083,1768,40,223,13,1,38,1632,1451,26,129,11,1,14,922,546,357,532,371
42077730,0,COOPERSBURG Voting District,Lehigh,2386,2235,13,84,28,3,23,1903,1815,10,50,17,3,8,1128,615,489,560,544
42077740,0,COPLAY DIST 01,Lehigh,1402,1267,25,89,5,2,14,1165,1090,19,47,4,2,3,678,424,246,437,233
42077750,0,COPLAY DIST 02,Lehigh,1790,1590,42,113,21,7,17,1453,1345,19,59,17,5,8,826,488,317,510,295
42077760,0,EMMAUS DIST 01,Lehigh,2081,1806,54,152,33,1,35,1626,1447,36,99,24,1,19,965,555,393,522,426
42077770,0,EMMAUS DIST 02,Lehigh,1824,1668,15,86,27,0,28,1430,1351,9,37,18,0,15,870,488,371,460,399
42077780,0,EMMAUS DIST 03,Lehigh,2585,2383,21,103,44,6,28,2047,1930,13,57,30,5,12,1115,615,479,589,505
420791150,0,HOLLENBACK TWP Voting District,Luzerne,1196,1160,7,14,2,0,13,952,931,6,6,1,0,8,551,203,342,184,361
420791160,0,HUGHESTOWN WD Voting District,Luzerne,1392,1355,2,25,2,1,7,1170,1147,2,15,2,1,3,771,508,257,526,239
420791180,0,HUNLOCK TWP Voting District,Luzerne,2443,2389,8,14,9,0,23,1948,1917,3,7,8,0,13,1022,447,557,411,593
420791190,0,HUNTINGTON TWP Voting District,Luzerne,2244,2202,3,27,6,0,6,1754,1731,1,13,4,0,5,933,354,567,344,577
420791200,0,JACKSON TWP Voting District,Luzerne,4646,3174,1160,232,55,3,22,4111,2673,1156,224,41,3,14,1476,649,807,649,807
420791210,0,JEDDO Voting District,Luzerne,98,95,0,3,0,0,0,76,75,0,1,0,0,0,48,20,27,23,24
420791220,0,JENKINS TWP WD 01,Luzerne,1391,1367,0,12,2,0,10,1109,1095,0,6,2,0,6,772,460,305,465,300
420791250,0,JENKINS TWP WD 02,Luzerne,953,912,9,22,3,0,7,775,748,7,14,3,0,3,565,333,225,346,212
420793140,0,WYOMING WD 01,Luzerne,1058,1027,11,11,3,1,5,863,844,7,4,3,1,4,548,310,234,327,217
420793150,0,WYOMING WD 02,Luzerne,836,802,8,9,6,2,9,671,654,3,5,6,2,1,391,220,165,219,166
420793160,0,WYOMING WD 03,Luzerne,1179,1142,7,7,9,5,9,967,942,6,5,7,2,5,664,302,355,306,351
420793170,0,YATESVILLE Voting District,Luzerne,607,589,5,3,6,0,4,482,474,2,0,5,0,1,337,196,140,206,130
420791990,0,PITTSTON TWP 01 Voting District,Luzerne,1940,1896,6,22,4,1,11,1611,1582,6,14,3,1,5,1112,698,403,655,446
420793130,0,WRIGHT TWP DIST 02,Luzerne,3107,2898,25,67,81,3,33,2377,2230,25,38,63,2,19,1712,809,890,795,904
420791230,0,JENKINS TWP WD 03,Luzerne,2098,2040,15,22,9,0,12,1788,1754,10,11,8,0,5,875,497,370,559,308
420791280,0,KINGSTON TWP WD 01,Luzerne,800,772,0,4,10,3,11,615,598,0,4,6,1,6,355,148,198,107,116
420791290,0,KINGSTON TWP WD 02,Luzerne,1949,1884,13,19,21,0,12,1591,1543,9,12,18,0,9,1161,543,603,277,299
420791300,0,KINGSTON TWP WD 03,Luzerne,4250,4137,24,23,36,0,30,3252,3192,12,14,24,0,10,2196,1007,1175,567,611
420791310,0,KINGSTON WD 01,Luzerne,2599,2190,169,108,82,1,49,2033,1809,107,63,32,1,21,962,574,371,810,671
420791320,0,KINGSTON WD 02,Luzerne,1363,1239,41,45,15,0,23,1070,998,24,25,12,0,11,556,316,229,426,353
420791350,0,KINGSTON WD 04,Luzerne,1474,1306,29,42,79,2,16,1238,1123,20,23,60,1,11,897,481,411,493,409
420791360,0,KINGSTON WD 05,Luzerne,1693,1606,16,34,20,0,17,1368,1323,9,17,15,0,4,998,566,426,545,452
420791370,0,KINGSTON WD 06,Luzerne,1918,1726,57,63,23,0,49,1506,1403,33,35,18,0,17,996,596,394,600,497
420791400,0,KINGSTON WD 07,Luzerne,1204,1112,9,31,38,1,13,1009,948,6,17,29,1,8,542,330,206,402,333
420791390,0,KINGSTON WD 08,Luzerne,1735,1590,37,56,37,2,13,1455,1355,27,37,30,2,4,677,409,262,579,481
420791410,0,LAFLIN Voting District,Luzerne,1487,1402,0,8,74,0,3,1197,1134,0,6,57,0,0,900,463,428,490,401
420791420,0,LAKE TWP Voting District,Luzerne,2049,2005,0,16,6,1,21,1611,1586,0,7,5,1,12,864,382,465,344,503
420791330,0,KINGSTON WD 03,Luzerne,1196,1087,35,43,13,1,17,966,899,22,28,9,1,7,495,253,235,385,319
420791430,0,LARKSVILLE WD 01,Luzerne,1534,1465,16,25,11,0,17,1222,1188,11,12,7,0,4,642,387,241,401,227
420791440,0,LARKSVILLE WD 02,Luzerne,1712,1659,4,30,9,0,10,1374,1339,1,21,6,0,7,785,508,275,523,260
420791450,0,LARKSVILLE WD 03,Luzerne,779,748,12,4,4,4,7,628,609,5,4,2,4,4,435,262,172,287,147
420791460,0,LARKSVILLE WD 04,Luzerne,455,429,3,17,5,1,0,374,358,1,11,3,1,0,198,118,75,123,70
420791510,0,LAUREL RUN Voting District,Luzerne,500,491,1,4,2,0,2,425,416,1,4,2,0,2,236,117,117,121,113
420791540,0,LEHMAN TWP VTD 01,Luzerne,1176,1149,7,8,1,2,9,929,908,7,5,1,1,7,457,207,246,187,266
420791520,0,LEHMAN TWP VTD 02,Luzerne,1495,1451,10,6,6,9,13,1191,1157,10,6,5,6,7,793,348,436,309,475
420791530,0,LEHMAN TWP VTD 03,Luzerne,837,828,0,5,1,0,3,659,653,0,3,0,0,3,442,191,248,186,253
420791550,0,LUZERNE WD 01,Luzerne,1189,1130,8,34,5,0,12,972,935,6,23,5,0,3,439,292,146,293,145
420791560,0,LUZERNE WD 02,Luzerne,1656,1611,8,25,2,4,6,1384,1351,7,18,2,3,3,704,418,272,416,274
420791590,0,NANTICOKE WD 01,Luzerne,1295,1227,22,15,7,0,24,1014,983,11,7,3,0,10,488,309,171,322,158
420791600,0,NANTICOKE WD 02,Luzerne,1851,1725,26,63,11,2,24,1486,1410,19,37,10,2,8,664,432,223,463,192
420791620,0,NANTICOKE WD 04,Luzerne,1833,1739,27,49,2,1,15,1488,1430,21,30,2,1,4,772,466,295,499,262
420791720,0,NANTICOKE WD 05,Luzerne,1646,1590,13,32,2,2,7,1329,1296,9,18,2,2,2,697,431,260,427,264
420791650,0,NANTICOKE WD 06,Luzerne,1667,1593,15,31,7,0,21,1339,1297,14,18,4,0,6,658,415,237,436,216
420791740,0,NESCOPECK TWP Voting District,Luzerne,1155,1131,2,9,3,4,6,921,905,2,4,3,2,5,439,160,276,182,347
420791750,0,NESCOPECK Voting District,Luzerne,1583,1532,5,35,4,1,6,1235,1207,3,19,3,1,2,541,172,357,149,287
420791760,0,NEW COLUMBUS Voting District,Luzerne,227,225,0,2,0,0,0,169,168,0,1,0,0,0,99,31,67,31,67
420791775,0,NEWPORT TWP WD 01,Luzerne,3051,2216,587,198,5,0,45,2557,1795,569,169,4,0,20,688,436,241,483,194
420791610,0,NANTICOKE WD 03,Luzerne,2173,2010,42,80,15,2,24,1806,1709,26,49,12,1,9,814,445,358,512,291
4207910,0,ASHLEY BORO VTD 01,Luzerne,1846,1739,35,38,7,0,27,1491,1433,22,21,6,0,9,715,451,257,462,246
4207940,0,ASHLEY BORO VTD 02,Luzerne,944,881,24,29,1,1,8,776,734,20,17,1,1,3,410,248,154,273,129
4207950,0,AVOCA WD 01,Luzerne,845,827,4,5,0,0,9,683,676,1,3,0,0,3,487,316,165,348,133
4207960,0,AVOCA WD 02,Luzerne,820,793,3,21,1,0,2,677,662,3,10,1,0,1,447,314,125,308,131
4207970,0,AVOCA WD 03,Luzerne,996,959,7,21,9,0,0,788,764,6,13,5,0,0,458,291,164,310,145
4207980,0,BEAR CREEK TWP DIST 01,Luzerne,1138,1115,1,3,9,2,8,938,924,0,3,6,2,3,615,300,312,322,290
4207983,0,BEAR CREEK TWP DIST 02,Luzerne,1385,1351,12,11,5,0,6,1089,1066,11,5,5,0,2,792,369,420,360,429
4207988,0,BEAR CREEK TWP DIST 03,Luzerne,251,240,1,9,1,0,0,191,185,1,5,0,0,0,136,59,71,57,73
420791790,0,NEWPORT TWP WD 02,Luzerne,1462,1420,7,20,3,3,9,1175,1151,6,11,3,2,2,635,369,259,418,210
420791800,0,NEWPORT TWP WD 03,Luzerne,861,838,9,11,2,0,1,758,740,9,7,2,0,0,482,277,198,303,172
420791830,0,NUANGOLA Voting District,Luzerne,679,671,0,1,6,1,0,547,542,0,1,3,1,0,343,187,154,175,166
420791840,0,PENN LAKE PARK Voting District,Luzerne,308,302,3,0,0,1,2,261,255,3,0,0,1,2,178,87,90,80,97
420792000,0,PITTSTON TWP 02 Voting District,Luzerne,1428,1362,43,8,5,0,10,1086,1068,7,3,3,0,5,626,314,310,346,278
420791850,0,PITTSTON WD 01,Luzerne,952,911,4,24,1,1,11,768,744,3,16,1,0,4,488,314,172,314,172
420791860,0,PITTSTON WD 02,Luzerne,1569,1432,29,70,4,0,34,1175,1111,16,28,4,0,16,519,349,163,351,161
4207995,0,BEAR CREEK VILLAGE Voting District,Luzerne,257,253,0,0,1,2,1,211,208,0,0,1,2,0,190,68,120,73,115
42079100,0,BLACK CREEK TWP DIST 01,Luzerne,1104,1080,5,10,3,0,6,898,879,5,7,3,0,4,527,192,327,230,289
42079110,0,BLACK CREEK TWP DIST 02,Luzerne,912,893,1,3,4,1,10,768,757,1,2,4,1,3,376,156,211,171,196
42079120,0,BUCK TWP Voting District,Luzerne,435,421,7,1,3,1,2,361,351,4,1,2,1,2,177,74,101,77,98
42079130,0,BUTLER TWP DIST 01,Luzerne,3107,2617,330,96,22,7,35,2584,2189,289,66,16,5,19,1269,506,749,553,702
42079140,0,BUTLER TWP DIST 02 (UPPER LEHIGH),Luzerne,2140,1980,37,71,22,2,28,1645,1540,29,43,19,2,12,1073,489,571,499,561
42079150,0,BUTLER TWP DIST 03,Luzerne,2335,2167,26,79,48,1,14,1841,1727,20,50,33,1,10,996,409,576,405,580
42079160,0,BUTLER TWP DIST 04,Luzerne,1639,1605,0,23,5,0,6,1306,1281,0,16,5,0,4,682,237,434,253,418
42079170,0,CONYNGHAM TWP DIST 01,Luzerne,1453,1381,7,28,15,4,18,1180,1134,6,18,13,3,6,1070,430,629,513,546
42079180,0,CONYNGHAM Voting District,Luzerne,1914,1834,10,38,17,0,15,1574,1520,6,30,13,0,5,583,281,290,256,315
420791870,0,PITTSTON WD 03,Luzerne,1336,1271,21,17,12,0,15,1079,1038,13,14,9,0,5,519,361,155,358,158
420791880,0,PITTSTON WD 04,Luzerne,1227,1120,28,42,14,1,22,979,917,15,24,10,1,12,618,431,183,419,195
420791890,0,PITTSTON WD 05,Luzerne,1523,1426,24,43,5,0,25,1177,1124,17,22,3,0,11,604,402,190,416,176
420791970,0,PITTSTON WD 06,Luzerne,1132,1092,9,13,7,2,9,953,927,7,9,6,1,3,534,357,173,374,156
420792020,0,PLAINS TWP WD 01,Luzerne,1986,1867,16,50,20,2,31,1618,1552,11,28,16,1,10,902,541,351,540,352
420792040,0,PLAINS TWP WD 02,Luzerne,1739,1661,21,28,16,0,13,1459,1410,14,16,11,0,8,891,553,324,572,305
42079230,0,DALLAS DIST 01,Luzerne,1077,1035,6,9,20,0,7,791,769,4,4,10,0,4,849,386,457,472,653
42079240,0,DALLAS DIST 02,Luzerne,1727,1661,15,16,19,1,15,1355,1319,7,10,13,1,5,640,301,330,808,1119
42079210,0,DALLAS TWP VTD 01,Luzerne,2531,2488,1,20,7,4,11,2085,2048,1,17,6,4,9,714,326,384,258,360
42079200,0,DALLAS TWP VTD 02,Luzerne,3744,3614,18,43,37,2,30,3174,3072,17,37,28,2,18,1573,716,845,392,548
42079220,0,DALLAS TWP VTD 03,Luzerne,2719,2640,8,24,34,0,13,2110,2063,5,12,26,0,4,1504,662,829,261,365
42079250,0,DENNISON TWP Voting District,Luzerne,1125,1088,3,23,1,0,10,874,853,3,11,1,0,6,450,194,253,172,275
42079260,0,DORRANCE TWP Voting District,Luzerne,2188,2146,8,8,5,2,19,1742,1709,7,4,3,2,17,1042,476,552,483,545
42079190,0,COURTDALE Voting District,Luzerne,732,716,2,9,0,0,5,613,603,2,6,0,0,2,345,164,175,180,159
42079270,0,DUPONT WD 01,Luzerne,1769,1704,11,27,12,0,15,1458,1418,7,15,10,0,8,951,645,292,673,264
420792050,0,PLAINS TWP WD 03,Luzerne,2119,2046,19,26,17,2,9,1794,1750,8,17,11,2,6,1146,622,513,704,431
420792100,0,PLAINS TWP WD 04,Luzerne,1615,1576,14,10,5,1,9,1342,1316,11,6,3,1,5,779,426,349,460,315
420792060,0,PLAINS TWP WD 05,Luzerne,2502,2317,54,30,77,5,19,2095,1960,37,20,62,5,11,914,553,349,583,319
420792120,0,PLYMOUTH TWP WD 01,Luzerne,782,775,3,3,0,0,1,651,647,2,2,0,0,0,434,218,210,274,200
420792130,0,PLYMOUTH TWP WD 02,Luzerne,1030,1007,4,14,0,1,4,833,821,2,7,0,1,2,450,222,224,272,197
420792140,0,PLYMOUTH WD 01,Luzerne,1491,1320,63,57,4,0,47,1123,1049,37,27,3,0,7,479,293,181,390,216
420792150,0,PLYMOUTH WD 02,Luzerne,1240,1129,57,30,6,1,17,966,913,29,12,4,1,7,473,321,148,400,162
42079280,0,DUPONT WD 02,Luzerne,942,925,2,4,5,0,6,772,763,1,3,4,0,1,479,283,191,299,175
42079300,0,DURYEA WD 01,Luzerne,1508,1445,7,49,1,1,5,1251,1208,6,32,0,1,4,688,443,234,458,219
42079320,0,DURYEA WD 02,Luzerne,2241,2168,8,23,26,2,14,1748,1700,7,14,19,2,6,1113,689,414,727,376
42079330,0,DURYEA WD 03,Luzerne,1168,1133,1,20,5,2,7,961,935,0,17,4,2,3,594,399,187,403,183
42079350,0,EDWARDSVILLE WD 01,Luzerne,2074,1706,130,167,8,9,54,1463,1271,81,78,5,4,24,561,368,184,374,178
420792160,0,PLYMOUTH WD 03,Luzerne,1623,1495,40,52,15,4,17,1266,1190,23,31,13,2,7,609,406,200,261,167
420792170,0,PLYMOUTH WD 04,Luzerne,1597,1445,71,55,7,1,18,1205,1130,35,27,5,1,7,569,362,200,300,146
420792270,0,PRINGLE Voting District,Luzerne,979,952,3,18,2,0,4,794,780,3,8,1,0,2,458,249,200,281,168
420792290,0,RICE TWP Voting District,Luzerne,3335,3063,34,76,104,2,56,2439,2289,20,49,63,2,16,1521,734,774,736,772
420792300,0,ROSS TWP Voting District,Luzerne,2937,2873,0,28,11,3,22,2251,2214,0,19,6,3,9,1325,471,841,484,828
420792310,0,SALEM TWP 01 Voting District,Luzerne,1645,1560,17,26,10,3,29,1337,1282,6,21,10,1,17,615,254,354,253,355
420792330,0,SALEM TWP 02 Voting District,Luzerne,2609,2486,4,73,18,1,27,2139,2062,4,46,12,1,14,1015,404,598,381,621
420792350,0,SHICKSHINN Voting district,Luzerne,838,820,0,8,0,4,6,661,652,0,4,0,4,1,373,187,182,179,190
420792380,0,SLOCUM TWP Voting District,Luzerne,1115,1100,3,6,1,1,4,895,890,1,1,1,1,1,508,282,222,276,228
420792390,0,SUGAR NOTCH Voting District,Luzerne,989,960,3,21,1,0,4,798,785,2,8,1,0,2,464,298,159,317,140
